what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1366101789375
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1366101789375
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1366101789375
started,bundle,org.eclipse.wst.sse.ui,1.2.0.v201006030742,"org.eclipse.wst.sse.ui",1366101789375
os,sysinfo,,,"win32",1366101789390
arch,sysinfo,,,"x86",1366101789390
ws,sysinfo,,,"win32",1366101789390
locale,sysinfo,,,"zh_CN",1366101789390
processors,sysinfo,,,"2",1366101789390
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1366101789390
java.runtime.version,sysinfo,,,"1.6.0_10-rc2-b32",1366101789390
java.specification.name,sysinfo,,,"Java Platform API Specification",1366101789390
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366101789390
java.specification.version,sysinfo,,,"1.6",1366101789390
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1366101789390
java.version,sysinfo,,,"1.6.0_10-rc2",1366101789390
java.vm.info,sysinfo,,,"mixed mode",1366101789390
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1366101789390
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1366101789390
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1366101789390
java.vm.specification.version,sysinfo,,,"1.0",1366101789390
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1366101789390
java.vm.version,sysinfo,,,"11.0-b15",1366101789390
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366101791171
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366101791250
closed,view,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.internal.introview",1366101791281
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1366101796250
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101796265
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1366101796281
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1366101796312
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101796421
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101796625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101799953
started,bundle,org.eclipse.wst.css.core,1.1.400.v201005261534,"org.eclipse.wst.css.core",1366101800328
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1366101800359
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1366101800359
started,bundle,org.eclipse.wst.html.core,1.1.400.v201005261534,"org.eclipse.wst.html.core",1366101800593
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1366101800609
started,bundle,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui",1366101800625
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1366101800625
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1366101800765
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1366101800781
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1366101800796
started,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1366101800812
started,bundle,org.eclipse.wst.xsd.core,1.1.501.v201004110600,"org.eclipse.wst.xsd.core",1366101800843
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1366101800859
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1366101800875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101801890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101817359
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1366101818859
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1366101818859
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1366101818968
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101830890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101847812
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1366101849328
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101849515
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1366101855218
started,bundle,org.eclipse.jdt.core,3.6.0.v_A58,"org.eclipse.jdt.core",1366101855437
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1366101855937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101857000
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1366101857015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101860625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101973093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101976468
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101979234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1366101979234
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1366101979531
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1366101980250
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1366101980500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366101985375
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1366101991531
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1366101991562
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1366101991703
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1366101992250
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1366101992312
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1366101992343
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1366101992609
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1366101992625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366102026796
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1366102028406
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366102032437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366102335984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366102339250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366103279734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366103280609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366103281093
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366103282078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104877234
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104880937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104908156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104909859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1366104910734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104912000
started,bundle,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui",1366104912687
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1366104912984
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.300.v201004150625,"org.eclipse.wst.jsdt.web.core",1366104913046
started,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1366104913781
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1366104914234
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1366104914656
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366104914937
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366104915578
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.navigate.openResource",1366104915593
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366104918156
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104919453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104923890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1366104923906
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1366104925125
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1366104925218
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1366104925328
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1366104925375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104928484
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104945328
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366104946421
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366104959375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104961359
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104962765
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1366104962765
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366104967390
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366104982281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366105003406
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105005046
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366105009390
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105010890
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105013390
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105013437
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366105015984
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105015984
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105017171
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105017375
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105017406
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366105021484
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105021484
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105022718
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105022921
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105022968
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366105025015
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1366105025015
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105038296
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1366105052328
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1366105052859
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105055046
opened,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1366105055281
activated,editor,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.core.htmlsource.source",1366105055343
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105056796
opened,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366105057203
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366105057312
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366105059296
activated,editor,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.editor",1366105060609
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366105201343
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366106254500
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1366106271859
activated,view,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui.explorer",1366106274500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366106283765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366110026781
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1366110030218
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1366110031921
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1366110037093
stopped,bundle,org.eclipse.dltk.testing,1.0.0.v20090914-1703,"org.eclipse.dltk.testing",1366110037234
stopped,bundle,org.eclipse.php.server.ui,2.2.0.v20100616-1900,"org.eclipse.php.server.ui",1366110037312
stopped,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1366110037312
stopped,bundle,org.eclipse.dltk.debug.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.debug.ui",1366110037781
stopped,bundle,org.eclipse.dltk.formatter,2.0.0.v20100304-1959,"org.eclipse.dltk.formatter",1366110038140
stopped,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1366110038140
stopped,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1366110038140
stopped,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1366110038140
stopped,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1366110038140
stopped,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1366110038140
stopped,bundle,org.eclipse.dltk.ui,2.0.0.v20100603-0936,"org.eclipse.dltk.ui",1366110038140
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1366110038328
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1366110038718
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1366110038906
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1366110038906
stopped,bundle,org.eclipse.rse.importexport,1.2.100.v201003010830,"org.eclipse.rse.importexport",1366110039375
stopped,bundle,org.eclipse.rse.shells.ui,3.0.200.v201006041352,"org.eclipse.rse.shells.ui",1366110039453
stopped,bundle,org.eclipse.rse.files.ui,3.1.100.v201005221100,"org.eclipse.rse.files.ui",1366110039875
stopped,bundle,org.eclipse.rse.processes.ui,3.0.200.v201003010830,"org.eclipse.rse.processes.ui",1366110040218
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1366110040218
stopped,bundle,org.eclipse.wst.jsdt.web.ui,1.0.300.v201006030742,"org.eclipse.wst.jsdt.web.ui",1366110040218
stopped,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1366110040218
stopped,bundle,org.eclipse.wst.html.ui,1.0.500.v201006030742,"org.eclipse.wst.html.ui",1366110040218
stopped,bundle,org.eclipse.wst.css.ui,1.0.500.v201004290328,"org.eclipse.wst.css.ui",1366110040218
